time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-26 13:36:09.193 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141839327232,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31497904,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:37:09.205 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141838012416,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31497904,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:38:09.222 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141838012416,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,31497904,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:39:09.233 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141836963840,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32546480,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:40:09.247 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141836595200,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32546480,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:41:09.259 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141836525568,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32546480,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:42:09.271 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141836120064,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32546480,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:43:09.284 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141836120064,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,32546480,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:44:09.298 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141835530240,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33595056,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:45:09.308 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141833736192,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33595056,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:46:09.322 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141836308480,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33595056,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:47:09.344 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141833682944,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,33595056,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:48:09.363 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141832544256,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34643632,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:49:09.375 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141832474624,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34643632,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:50:09.391 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141831290880,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34643632,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:51:09.404 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141829488640,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,34643632,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:52:09.416 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141829332992,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,35692208,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:53:09.433 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141828276224,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,35692208,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:54:09.449 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141828190208,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,35692208,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:55:09.466 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141828173824,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,35692208,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:56:09.477 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141827391488,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,35692208,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:57:09.494 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141825888256,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,36740784,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:58:09.511 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141828165632,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,36740784,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 13:59:09.522 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141825331200,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,36740784,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:00:09.539 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141825191936,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,36740784,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:01:09.555 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141823041536,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,36740784,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:02:09.576 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141822922752,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,37789360,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:03:09.598 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141822578688,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,37789360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:04:09.611 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141822595072,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,37789360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:05:09.623 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141822582784,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,37789360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:06:09.639 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141819576320,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38837936,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:07:09.655 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141819719680,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38837936,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:08:09.671 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141819318272,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38837936,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:09:09.683 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141818839040,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38837936,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:10:09.695 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141817831424,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,38837936,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:11:09.710 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141817810944,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39886512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:12:09.726 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141817491456,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39886512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:13:09.743 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141817147392,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39886512,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:14:09.755 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141816659968,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,39886512,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:15:09.771 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141815291904,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40935088,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:16:09.788 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141814177792,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40935088,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-26 14:17:09.805 UTC, ,589,3168685,1416,22144,224, ,5, , , , , , , , , , , ,5,5, , , ,4,1,7, , , , , , , , , , , , , , , , ,6541,4, ,5885, , , , ,6586,141817712640,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6586, ,1556277486812, , , , ,3145728,6980, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,40935088,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
